user_id,text,serial_dummy,favorite_count,retweet_count,days_existed,verified,followers_count,friends_count,statuses_count,n_tweeted,usage
x1193542723233435648,"#नारीशक्ति 🙏 #ISupportBabitaPhogat
भारत माता की जय 🇮🇳
‘I am not Zaira Wasim, won’t be intimidated because of your threats’ : #BabitaPhogat lashes out after she gets threats for calling out #TablighiJamaat
https://t.co/NURFn25DcK https://t.co/RKIgNtGiNt",0,0,0,888,0,46,335,2049,1,training
x988997741941424128,@zabhatii @sarahkalidasi @RaghavRamKrishn @nalini51purohit @Devarshi_2010 @Divyamshu_2010 @romy1965 @sanjaygobind @nutan_jyot @muralydoctrack1 @dilipswatisri @drsdwivedi7 @Rajesh201963 @wetwokrishna @lakshmianand96 @Anju1951Purohit @swetasamadhiya @panditsripathak @SSharmajsr @Latarai5 @JugalKhetan @_ankahi @Vaidyvoice @SUPERINDIANIST @vinish_ind @NilotpalMukher6 @Reinebow23 @pksrivastava6 @paperrose2k @KEYESEN2000 @JaganNKaushik @IndiaUnleashed_ @RomeshNadir @Anu18Radha @swetamishraa @PMOIndia @tutunpaul @i_dpm @shytigress @Hindu__anuj @PremlataAsopa I hate the fact ..U talk so great yet ur country cannot decent the hindu's residing in pakistan.  Have u seen the condition . Shame on u ..Excellence begins at home.  From 22% the hindu is at present 2% or less and in india from 23% to 35 %.    The fault lies there.,0,3,3,1452,0,2838,1142,141569,1,training
x702147580944261120,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2244,0,406,443,7896,45,testing
x702147580944261120,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2244,0,406,443,7896,45,testing
x702147580944261120,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2244,0,418,458,8115,45,testing
x702147580944261120,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2244,0,418,458,8115,45,testing
x1216673631662592000,"Why unnao police arrest anuj , he is already clarified to not using any Twitter accounts so what he tweet for arresting him. #ReleaseAnujBajpai #शर्म_करो_उन्नाव_पुलिस",0,16,17,824,0,1631,3457,2497,2,training
x1216673631662592000,"Why unnao police arrested Anuj Bajpai, It is already clarified that he is not using any Twitter account, then why unnao police arrested again.
#ReleaseAnujBajpai
#शर्म_करो_उन्नाव_पुलिस 
@Brand_Atul @TheDeepak2020 @PrayagrajWale @Real_Netan",0,4,2,824,0,1631,3457,2497,2,training
x1216673631662592000,"#शर्म_करो_उन्नाव_पुलिस
I think unnao police is unsuccessful to identify the person who has made fake account that's why to hide his unsuccessful work he arrested Anuj bajpai.
#शर्म_करो_उन्नाव_पुलिस 
@Brand_Atul @PrayagrajWale @TheDeepak2020 @Shubham4Bharat",0,6,4,824,0,1631,3457,2497,3,testing
x1099905010450792448,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,0,1146,0,616,607,3973,31,testing
x920221319874203648,"#IndiaFightsCorona
Additional activities permitted from April 20 will be implemented in a phased manner only after monitoring the conditions in states. States and Union Territories have been directed not to dilute any instructions.",0,0,0,1642,0,96,410,1848,9,testing
x920221319874203648,"#IndiaFightsCorona
India is actively containing COVID-19. The new guidelines by the Modi Govt prescribe SOPs for Social Distancing at offices, workplaces, factories and establishments and penalties for offences regarding violation of lockdown measures.",0,0,0,1642,0,96,410,1848,16,testing
x920221319874203648,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.",0,0,0,1642,0,96,410,1848,14,testing
x920221319874203648,"#IndiaFightsCorona
Keeping in mind d interests of d farmers,the Modi Govt has launched Kisan Rath’AppThe app will facilitate farmers,FPOs &amp; Cooperatives in the country to have d choice 2 find a suitable transport facility 2 transfer their agriculture produce from farm gate 2 mkt",0,0,0,1642,0,96,410,1848,2,training
x920221319874203648,"#IndiaFightsCorona
Given the scale of the challenge, India's response to COVID-19 has been backed by coordinated action plans.  India’s proactive plans hold lessons for the other countries too.",0,0,0,1642,0,96,410,1848,14,testing
x920221319874203648,"#IndiaFightsCorona
India is actively containing COVID-19. The new guidelines by the Modi Govt prescribe SOPs for Social Distancing at offices, workplaces, factories and establishments and penalties for offences regarding violation of lockdown measures.",0,0,0,1642,0,96,410,1848,16,testing
x920221319874203648,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.",0,0,0,1642,0,96,410,1849,14,testing
x920221319874203648,"#IndiaFightsCorona
India is actively containing COVID-19. The new guidelines by the Modi Govt prescribe SOPs for Social Distancing at offices, workplaces, factories and establishments and penalties for offences regarding violation of lockdown measures.",0,0,0,1642,0,96,410,1849,16,testing
x920221319874203648,"#IndiaFightsCorona
Keeping in mind d interests of d farmers,the Modi Govt has launched Kisan Rath’AppThe app will facilitate farmers,FPOs &amp; Cooperatives in the country to have d choice 2 find a suitable transport facility 2 transfer their agriculture produce from farm gate 2 mkt",0,0,0,1642,0,96,410,1849,2,training
x920221319874203648,"#IndiaUnitedAgainstCorona
From Arunachal Pradesh in the northeast to Kachchh at the other end, from Kashmir to Kanyakumari, Indians have united for a common cause of tackling COVID-19 at this critical juncture.",0,0,0,1642,0,96,410,1849,11,testing
x2899316787,"Dear Jihadists

We all knw that you guys are 
anti india elements and loyalty

desh bhakti and trust 
are not in your DNA's

We all support @BabitaPhogat 

.

and babita 
can't be like Zaira Wasim @ZairaWasimmm
And she shouldn't become like her
#ISupportBabitaPhogat",0,0,0,2694,0,323,1321,6573,1,training
x149068887,"While criminals and terrorists caught on video abusing and assaulting the cops and healthcare professionals get away as single source, blue tick handles who endles spew venum at the nation are left untouched ,Anuj Bajpai is being haunted. Why? @CMOfficeUP 
#शर्म_करो_उन्नाव_पुलिस",0,1,3,4341,0,315,578,2900,5,testing
x149068887,"It's not done yet @unnaopolice
#शर्म_करो_उन्नाव_पुलिस",0,0,0,4341,0,315,578,2900,7,testing
x829344361166958592,@BabitaPhogat #ISupportBabitaPhogat what she said can never b considered as bigotry.dat is the truth.cos of some stupid jamaatis v ll r sufferin.India has crossed 13000 wth 500 death.I ask the liberals wat if Sri Sri n Sadguruji had such congregation n the virus has spread would they spare...,0,1,2,1893,0,7,71,127,1,training
x2270350442,"@BhumiharSonu @BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,3028,0,753,4995,12763,4,testing
x1208084785878355968,"Difference between Bhakt &amp; Chamchas..

Anuj bhai arrested
Bhakts: Request to police &amp; trends on Twitter.

Moradabad
Chamchas: Stone throwing and violence with police.

It's so simple now.

@AskAnshul 
#ISupportBabitaPhogat  #ReleaseAnujBajpai",0,0,2,848,0,1632,1385,3584,2,training
x2954715091,"#IndiaFightsCorona
To ease daily living, services provided by self-employed electricians, IT repairs, plumbers, motor mechanics, carpenters to be allowed from April 20.
via NaMo App",0,0,0,2662,0,1177,122,9960,22,testing
x895110830186012673,"@BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,1711,0,49,118,494,6,training
x895110830186012673,"#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,1,1711,0,49,118,494,3,training
x1186877124340113408,I support #ISupportBabitaPhogat,1,0,1,906,0,75,326,2599,12,testing
x1186207926286835712,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste
#शर्म_करो_उन्नाव_पुलिस",0,1,0,908,0,669,1204,4977,2,training
x1186207926286835712,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste
#शर्म_करो_उन्नाव_पुलिस",0,1,0,908,0,672,1205,5066,2,training
x701037782836219905,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; #शर्म_करो_उन्नाव_पुलिस",0,1,0,2247,0,707,560,5549,2,training
x701037782836219905,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2247,0,707,560,5549,45,testing
x701037782836219905,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; #शर्म_करो_उन्नाव_पुलिस",0,1,0,2247,0,759,557,5858,2,training
x701037782836219905,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2247,0,759,557,5858,45,testing
x1146129810038464512,"#IndiaUnitedAgainstCorona
From Arunachal Pradesh in the northeast to Kachchh at the other end, from Kashmir to Kanyakumari, Indians have united for a common cause of tackling COVID-19 at this critical juncture.
via NaMo App",0,3,0,1019,0,1055,2295,3216,51,testing
x2908696250,"#IndiaFightsCorona
Given the scale of the challenge, India's response to COVID-19 has been backed by coordinated action plans.  India’s proactive plans hold lessons for the other countries too.
via NaMo App",0,0,0,2700,0,3092,23,15297,54,testing
x2908696250,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.
via NaMo App",0,0,0,2700,0,3092,23,15297,73,testing
x2908696250,"#IndiaFightsCorona
As part of its robust response to the public health crisis, the Modi Govt has been taking swift action right from the beginning, putting in place a comprehensive and robust system of screening, quarantine, and surveillance.
via NaMo App",0,0,0,2700,0,3092,23,15298,73,testing
x2908696250,"#IndiaUnitedAgainstCorona
From Arunachal Pradesh in the northeast to Kachchh at the other end, from Kashmir to Kanyakumari, Indians have united for a common cause of tackling COVID-19 at this critical juncture.
via NaMo App",0,0,0,2700,0,3092,23,15298,51,testing
x1154988376233091077,"@sajad_khan_ @narendramodi @AmitShah @amritabhinder @MrsGandhi Bcz in kashmir brother...come to masjid u'll see what most people are taught ... and the social media also helps in radicalizing the youth...The problem is that here boys think they become hero if they'll become a militant..Doctors, Lawyers, Officers are idiots acc to them.",1,2,1,994,0,13,121,541,1,training
x828277455509155841,#ISupportBabitaPhogat I support her,0,0,0,1896,0,45,274,7547,3,testing
x892634086119849984,Babita Phogat faces backlash over controversial tweets on Tablighi Jamaat #ISupportBabitaPhogat #SupportBabitaPhogat #babitaphogat #supportbabita  https://t.co/4mI9QZjvpN,0,5,2,1718,0,570,450,209,1,testing
x898581086938124288,"ԵաҽҽԵs: 𝟔𝟏𝟔𝟗

Once again #AnujBajpai has been Arrested by Unnao Police, already he was got released yesterday, and again got Arrested on baseless allegations.
Another hand a most wanted criminal Maulana Saad is roaming freely on till date
#शर्म_करो_उन्नाव_पुलिस 
@Brand_Atul https://t.co/W1PZmqbn4L",0,2,0,1702,0,673,125,6184,2,training
x898581086938124288,"ԵաҽҽԵs: 𝟔𝟏𝟔𝟗

Once again #AnujBajpai has been Arrested by Unnao Police, already he was got released yesterday, and again got Arrested on baseless allegations.
Another hand a most wanted criminal Maulana Saad is roaming freely on till date
#शर्म_करो_उन्नाव_पुलिस 
@Brand_Atul https://t.co/W1PZmqbn4L",0,2,0,1702,0,706,74,6349,2,training
x2291139889,"She is Patriot
She is Nationalist
She is Sportsperson
She is True and responsibile Citizen
She makes every Indian proud
We all true Indians are with you @BabitaPhogat 
#ISupportBabitaPhogat 
#ISupportBabitaPhogatTruth 
#ISupport_BabitaPhogat",0,0,1,3014,0,23,73,274,3,testing
x1144876690662817792,"She is Patriot
She is Nationalist
She is Sportsperson
She is True and responsibile Citizen
She makes every Indian proud
We all true Indians are with you @BabitaPhogat 
#ISupportBabitaPhogat 
#ISupportBabitaPhogatTruth 
#ISupport_BabitaPhogat",1,2,2,1022,0,2,30,82,3,testing
x1026379797520244737,@Shehla_Rashid @Anjumara5 Hahahaha Kashmir was the tipping point for all those who thought Kashmir can never be a part of India.,0,1,0,1349,0,14,431,196,1,training
x906464309454049280,"Tablighi Jamaat’s Faisalabad Chief Dies Of Coronavirus in Pakistan; Over 1,100 Members Infected.",0,1,1,1680,0,726,1031,1528,3,training
x1233645659183603714,"@beingarun28 ╔═════════════════╗
║   #iSupportBabitaPhogat
╚═════════════════╝
                    \ (•◡•) /
                      \ 😡/
                        -- --
                        |    |
               Copy Paste RT",1,1,1,777,0,11,12,24,3,testing
x1131795699685658624,"@RajeIyer Following itself is a big thing. 90%, 50% or 100% is secondary.
More than these ppl, problematic are the people who try to mock you for doing it.
And these ppl who mock were present when Pakistan, Afganistan, Kashmir exodus happened.",0,0,0,1058,0,195,258,9838,1,training
x3309202368,"@real_hindu1 ╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2443,0,1318,1274,9510,4,testing
x3309202368,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,2,2443,0,1318,1274,9510,45,testing
x3309202368,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,4,3,2443,0,1314,1271,9530,45,testing
x3309202368,"@real_hindu1 ╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,1,2443,0,1314,1271,9530,4,testing
x4483156639,"Tablighi Jamaat is the biggest reason why today India has many cases of Coronavirus. What's wrong in stating this truth? While the political parties are doing vote bank politics by compromising with fundamentalists, let us stand with nationalists, hence #ISupportBabitaPhogat",0,0,0,2322,0,59,66,1571,5,testing
x1718184175,Twitter is hypocrite #KanganaRanaut,0,0,0,3149,0,10,24,1392,2,training
x1718184175,Twitter is hypocrite #KanganaRanaut,0,0,0,3149,0,11,26,1441,2,training
x4186549517,I support #ISupportBabitaPhogat,0,1,0,2345,0,21,184,172,12,testing
x887578241736646656,i support @BabitaPhogat ji #ISupportBabitaPhogat we proud of you,0,0,0,1732,0,4,100,71,1,training
x1126724569874612225,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,0,1072,0,101,207,1520,45,testing
x1126724569874612225,"╔═════════════════╗
║      #शर्म_करो_उन्नाव_पुलिस
╚═════════════════╝
                    \ (•◡•) /
                      \ 💙/
                        -- --
                        |    |

      Copy Paste &amp; Retweet",0,1,0,1072,0,112,217,1552,45,testing
x2726273491,"always.
#ISupportBabitaPhogat #AskPoonam #Covid_19 #Kashmir https://t.co/C7nj9Am4ln",0,1,0,2804,0,10,96,168,2,testing
x2726273491,"always.
#ISupportBabitaPhogat #AskPoonam #Covid_19 #Kashmir https://t.co/C7nj9Am4ln",0,1,0,2804,0,10,94,172,2,testing
x1229084773378772992,"I support @BabitaPhogat 

#ISupportBabitaPhogat",1,1,0,790,0,7,99,10,4,training
x1562402748,"I support @BabitaPhogat 

#ISupportBabitaPhogat",0,1,0,3210,0,5,107,155,4,training
x1132222003119677440,"There is no lie in what Babita Phogat has said.Her tweets refer to the mess created by Tabligi Jamat .Where does she blame any particular religion ? 
#ISupportBabitaPhogat",0,37,26,1057,0,25,151,162,2,training
x1171655469640949761,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,2,1,948,0,87,284,1513,31,testing
x904432790,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,1,3460,0,195,418,4865,31,testing
x2445032341,"@TheMeghdoot #Truth does not require embellishments. That's why her words ring clear and simple. 

Plus impressed #KanganaRanaut asked for security for @BabitaPhogat rather than for her sister.

#SatyamevJayate 

#JaiShriRam 

#JaiHind",0,0,0,2923,0,422,586,45494,2,training
x2445032341,"@TheMeghdoot #Truth does not require embellishments. That's why her words ring clear and simple. 

Plus impressed #KanganaRanaut asked for security for @BabitaPhogat rather than for her sister.

#SatyamevJayate 

#JaiShriRam 

#JaiHind",0,0,0,2923,0,433,594,45705,2,training
x1077570654554198016,"Tablighi Jamaat is the biggest reason why today India has many cases of Coronavirus. What's wrong in stating this truth? While the political parties are doing vote bank politics by compromising with fundamentalists, let us stand with nationalists, hence #ISupportBabitaPhogat",0,0,0,1208,0,165,237,2033,5,testing
x915205544847093760,I support @BabitaPhogat . I am very proud of you sis...#ISupportBabitaPhogat @ABPNews @ZeeNews,1,0,0,1656,0,58,16,571,1,training
x3098938447,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,0,2584,0,945,692,6033,31,testing
x728654636119248896,"I stand with @BabitaPhogat
#ISupportBabitaPhogat
Do you ? 

#JaiHind #JaiSriRam",0,0,0,2171,0,85,642,6148,7,testing
x900223866953494532,"I support @BabitaPhogat 

#ISupportBabitaPhogat",0,0,0,1697,0,304,760,3860,4,training
x140335480,"@AerpulaVenkata @BabitaPhogat I support @BabitaPhogat 

#ISupportBabitaPhogat",0,0,0,4364,0,23,27,51,2,training
x1206212916162125825,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,0,853,0,99,78,99,31,testing
x1247447785873399808,"@Shilpa_Bhartiy @BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,739,0,24,55,746,4,testing
x1247447785873399808,"@Shilpa_Bhartiy @BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,739,0,24,55,746,4,testing
x1247447785873399808,"@Shilpa_Bhartiy @BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,739,0,24,55,746,4,testing
x1247447785873399808,"@Shilpa_Bhartiy @BabitaPhogat #iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
#iSupportBabitaPhogat 
Great woman 🙏",0,0,0,739,0,24,55,746,4,testing
x969887538297978881,#ISupportBabitaPhogat and you??,0,0,0,1505,0,27,83,212,1,training
x337207101,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,0,3926,0,46,847,787,31,testing
x1199696325291298821,"Yes i support @BabitaPhogat.
She is pride of our nation. And if you are proud indian then stand with....! She hasn't said anything wrong.
#ISupportBabitaPhogat 🇮🇳#ISupportBabitaPhogatTruth 🇮🇳
#ISupport_BabitaPhogat 🇮🇳",0,2,1,871,0,71,243,72,6,testing
x1015650856673345536,#KanganaRanaut &amp; #RangoliChandel  After posting just one video &amp; witnessing burnt @$$e$$ of Librandus  😂😂😂😂 https://t.co/02ScpSdwGV,0,93,13,1379,0,181,88,10084,2,training
x1015650856673345536,#KanganaRanaut &amp; #RangoliChandel  After posting just one video &amp; witnessing burnt @$$e$$ of Librandus  😂😂😂😂 https://t.co/02ScpSdwGV,0,96,13,1379,0,184,89,10206,2,training
x885860011343261696,"We lost three CRPF Jawans in a Jihadi Terrorist Attack at Sopore #Kashmir 
RIP . 
Ur sacrifice will never go in vain .",0,371,93,1737,0,22248,37,51327,2,testing
x2958570890,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,0,1,2659,0,372,326,663,31,testing
x312594754,@anujdhar Gandhians are responsible for slums to flourish and poor to get poorer in our democracy. They stalled the development of this country for a very long time and now these scamsters have got the audacity to lecture Modi ji who is doing his bit to get the system in order since 2014.,0,1,0,3966,0,263,1849,14199,1,training
x76983536,"#ISupportBabitaPhogat #ISupportBabitaPhogat
Well done @BabitaPhogat #ISupportBabitaPhogat
#ISupport_BabitaPhogat 
#ISupport_BabitaPhogat 
#ISupport_BabitaPhogat https://t.co/fPZiiDUDUx https://t.co/CN8JPpKgTf",0,1,2,4587,0,31,91,118,1,training
x2277008508,"This Zamat is doing great in Pakistan too.. 
https://t.co/mgbwh8joPe",0,1,2,3023,0,11552,2221,98178,1,training
x1244843495115952128,Shame shame #शर्म_करो_उन्नाव_पुलिस,1,2,1,746,0,40,155,500,3,testing
x1244843495115952128,Shame shame #शर्म_करो_उन्नाव_पुलिस,1,2,1,746,0,42,157,574,3,testing
x310022618,"Time to stand united
#ISupportBabitaPhogat
@BabitaPhogat",0,1,1,3970,0,19,71,93,31,testing
x1242677832448266240,I support #ISupportBabitaPhogat,0,0,0,752,0,4,104,79,12,testing
x1251116081688776705,@drmonika_langeh @Rajput_Ramesh We also #ISupportBabitaPhogat,0,11,4,729,0,13,43,77,1,training
x141892840,"1 $ = 77 INR. Anyone in India cares? Or we are happy to talk about Muslim &amp; Hindu or India &amp; Pakistan ?? It was 71 Rupees in February 21st. 
#indianeconomy #COVIDー19 #IndiaFightsCorona #Indian @BJP4India @INCIndia",0,1,0,4360,0,28,49,64,2,training
x141892840,"1 $ = 77 INR. Anyone in India cares? Or we are happy to talk about Muslim &amp; Hindu or India &amp; Pakistan ?? It was 71 Rupees in February 21st. 
#indianeconomy #COVIDー19 #IndiaFightsCorona #Indian @BJP4India @INCIndia",0,1,0,4360,0,28,49,64,2,training
x89474205,"I stand with @BabitaPhogat
#ISupportBabitaPhogat
Do you ? 

#JaiHind #JaiSriRam",0,0,1,4538,0,127,938,701,7,testing
x1169489189752016896,#Unseen BTS  pic's from #Manikarnika Sets #KanganaRanaut #JissuSenGupta #SonuSood @KanganaTeam @jissunshine @SonuSood https://t.co/U1PM6QfQjC,1,19,9,954,0,193,57,13881,1,training
x299420303,Jai hind #ISupportBabitaPhogat,0,0,0,3988,0,9,63,40,2,training
x1203532654374604800,"Ajaz khan abuses Modi

Owaisi brothers threaten hindus

Arundhati roy raises anti national 
slogans 

Comedians mock hindu religion

But twitter suspends #RangoliChandel account
#isupportrangolichandel
#KanganaRanaut",0,2,1,860,0,241,315,1229,9,testing
x1203532654374604800,"Ajaz khan abuses Modi

Owaisi brothers threaten hindus

Arundhati roy raises anti national 
slogans 

Comedians mock hindu religion

But twitter suspends #RangoliChandel account
#isupportrangolichandel
#KanganaRanaut",0,2,1,860,0,241,315,1229,9,testing
x1203532654374604800,"Ajaz khan abuses Modi

Owaisi brothers threaten hindus

Arundhati roy raises anti national 
slogans 

Comedians mock hindu religion

But twitter suspends #RangoliChandel account
#isupportrangolichandel
#KanganaRanaut",0,3,1,860,0,251,316,1311,9,testing
x1212370546286944262,"#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
Wah re unnao police",0,0,0,836,0,58,824,1340,2,training
x1212370546286944262,"#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
Wah re unnao police",0,0,0,836,0,58,838,1460,2,training
x2236028318,"Yes i support @BabitaPhogat.
She is pride of our nation. And if you are proud indian then stand with....! She hasn't said anything wrong.
#ISupportBabitaPhogat 🇮🇳#ISupportBabitaPhogatTruth 🇮🇳
#ISupport_BabitaPhogat 🇮🇳",0,0,1,3051,0,301,649,318,6,testing
x3296962752,@OmarAbdullah Continue with your brest beating. Kashmir has changed. India has changed. Ask your illeterate father.,0,0,0,2455,0,107,565,10895,1,training
x1159356184085663744,@shezad210 @haydra2020 @vrteik467g466 @khalidk44761663 @djkadakia @ashoswai See thats the point when i talk facts you guys run away from topic enjoy licking licking is when you say we wont get students back from china n they make video &amp; ask modi to rescue them islam k thekedar tab q fevicol kha lete hai jab china nai quran likhta hai paisa bhai paisa,1,0,0,982,0,230,215,10985,1,training
x1087387830664511489,"@beingarun28 ╔═════════════════╗
║   #iSupportBabitaPhogat
╚═════════════════╝
                    \ (•◡•) /
                      \ 😡/
                        -- --
                        |    |
               Copy Paste RT",0,0,0,1181,0,4,59,271,3,testing
x246211058,"@AfAysh @HarrisRichard77 @ImranKhanPTI Indian Muslim's are Indian citizens and will always remain Indian. But not the illegal migrants from Pakistan, Bangladesh. They have already been given part of India. Why do they want to come back I don't know",0,0,0,4091,0,224,1925,12242,1,training
x87149840,I support #ISupportBabitaPhogat,0,0,0,4547,0,18,131,358,12,testing
x2793602563,Irrespective of any political party I can proudly say I’ve the best MP for proof you can ask anyone in the area. @GautamGambhir #StayHomeStaySafe #StayHomeStaySafeStayhealthy #coronaupdatesindia #CoronaWarrior #रामायण #IsupprtBabitaPhogat #coronavirus #gautamgambhir #eastdelhi,0,0,1,2779,0,261,500,11132,1,training
x274487647,"@FarahKhanAli Your interpretation of a clear cut sentence is sick or may be your mind is twisted.
Rangoli tweeted about your husband been caught with Drugs once upon a time. You have vested interest &amp; it's a personal hatred towards Rangoli. #KanganaRanaut #KangnaRanaut https://t.co/mAJn2Bd9Ia",0,0,0,4035,0,490,28,14933,2,training
